"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness__MAX"
"323","-156.25","-156.25","-156.25","-200","-200","-200","-200","-200","-200","-200","-200","-200","-164.34375","-164.34375","-164.34375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"324","-159.0078125","-159.0078125","-159.0078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-148.5078125","-148.5078125","-148.5078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"325","-142.703125","-142.703125","-142.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-143.8125","-143.8125","-143.8125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"326","-151.125","-151.125","-151.125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-137.90625","-137.90625","-137.90625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"327","-148.6796875","-148.6796875","-148.6796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-142.078125","-142.078125","-142.078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"328","-154.3515625","-154.3515625","-154.3515625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-153.8125","-153.8125","-153.8125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"329","-152.0859375","-152.0859375","-152.0859375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-161.46875","-161.46875","-161.46875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"330","-149.640625","-149.640625","-149.640625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-167.9765625","-167.9765625","-167.9765625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"331","-148.25","-148.25","-148.25","-200","-200","-200","-200","-200","-200","-200","-200","-200","-175.2265625","-175.2265625","-175.2265625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"332","-149.796875","-149.796875","-149.796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-173.4765625","-173.4765625","-173.4765625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"333","-155.9375","-155.9375","-155.9375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-160.6015625","-160.6015625","-160.6015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"334","-157.2421875","-157.2421875","-157.2421875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-187.078125","-187.078125","-187.078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"335","-155.84375","-155.84375","-155.84375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-192.625","-192.625","-192.625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"336","-157.6484375","-157.6484375","-157.6484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-191.296875","-191.296875","-191.296875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"337","-154.4609375","-154.4609375","-154.4609375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-190.9375","-190.9375","-190.9375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"338","-144.0703125","-144.0703125","-144.0703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-192.3515625","-192.3515625","-192.3515625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"339","-150.3125","-150.3125","-150.3125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-191.1171875","-191.1171875","-191.1171875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"340","-151.75","-151.75","-151.75","-200","-200","-200","-176.296875","-176.296875","-176.296875","-200","-200","-200","-190.9921875","-190.9921875","-190.9921875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"341","-134.1328125","-134.1328125","-134.1328125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-193.875","-193.875","-193.875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"342","-144.546875","-144.546875","-144.546875","-200","-200","-200","-199.453125","-199.453125","-199.453125","-200","-200","-200","-194.8515625","-194.8515625","-194.8515625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"343","-149.3125","-149.3125","-149.3125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-194.4453125","-194.4453125","-194.4453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"344","-157.5703125","-157.5703125","-157.5703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-191.28125","-191.28125","-191.28125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"345","-136.7109375","-136.7109375","-136.7109375","-200","-200","-200","-198.6015625","-198.6015625","-198.6015625","-200","-200","-200","-185.8125","-185.8125","-185.8125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"346","-129.8671875","-129.8671875","-129.8671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-178.421875","-178.421875","-178.421875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"347","-141.5234375","-141.5234375","-141.5234375","-200","-200","-200","-199.375","-199.375","-199.375","-200","-200","-200","-176.1640625","-176.1640625","-176.1640625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"348","-138.0390625","-138.0390625","-138.0390625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-177.3203125","-177.3203125","-177.3203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"349","-144.1875","-144.1875","-144.1875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-174.5078125","-174.5078125","-174.5078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"350","-148.8046875","-148.8046875","-148.8046875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-179.4375","-179.4375","-179.4375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"351","-155.703125","-155.703125","-155.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-178.390625","-178.390625","-178.390625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"352","-157.9921875","-157.9921875","-157.9921875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-177.75","-177.75","-177.75","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"353","-164.5","-164.5","-164.5","-200","-200","-200","-200","-200","-200","-200","-200","-200","-173.4375","-173.4375","-173.4375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"354","-168.203125","-168.203125","-168.203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-180.0703125","-180.0703125","-180.0703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"355","-172.4375","-172.4375","-172.4375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-181.1015625","-181.1015625","-181.1015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"356","-184.703125","-184.703125","-184.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-185.6171875","-185.6171875","-185.6171875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"357","-187.5859375","-187.5859375","-187.5859375","-200","-200","-200","-167.0625","-167.0625","-167.0625","-200","-200","-200","-172.4140625","-172.4140625","-172.4140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"358","-185.828125","-185.828125","-185.828125","-200","-200","-200","-195.28125","-195.28125","-195.28125","-200","-200","-200","-177.8984375","-177.8984375","-177.8984375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"359","-182.3359375","-182.3359375","-182.3359375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-183.6796875","-183.6796875","-183.6796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"360","-181.640625","-181.640625","-181.640625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-180.59375","-180.59375","-180.59375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"361","-182","-182","-182","-200","-200","-200","-200","-200","-200","-200","-200","-200","-176.7578125","-176.7578125","-176.7578125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"362","-190.2890625","-190.2890625","-190.2890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-175.6015625","-175.6015625","-175.6015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"363","-194.6875","-194.6875","-194.6875","-200","-200","-200","-159.1015625","-159.1015625","-159.1015625","-200","-200","-200","-164.1640625","-164.1640625","-164.1640625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"364","-195.6875","-195.6875","-195.6875","-200","-200","-200","-197.203125","-197.203125","-197.203125","-200","-200","-200","-164.6171875","-164.6171875","-164.6171875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"365","-191.3828125","-191.3828125","-191.3828125","-200","-200","-200","-179.6640625","-179.6640625","-179.6640625","-200","-200","-200","-168.0546875","-168.0546875","-168.0546875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"366","-191.546875","-191.546875","-191.546875","-200","-200","-200","-173.0390625","-173.0390625","-173.0390625","-200","-200","-200","-156.578125","-156.578125","-156.578125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"367","-195.3203125","-195.3203125","-195.3203125","-200","-200","-200","-108.4140625","-108.4140625","-108.4140625","-200","-200","-200","-163.65625","-163.65625","-163.65625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"368","-195.40625","-195.40625","-195.40625","-200","-200","-200","-124.1484375","-124.1484375","-124.1484375","-200","-200","-200","-161.2890625","-161.2890625","-161.2890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"369","-198.265625","-198.265625","-198.265625","-200","-200","-200","-194.953125","-194.953125","-194.953125","-200","-200","-200","-150.75","-150.75","-150.75","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"370","-191.984375","-191.984375","-191.984375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-147.6484375","-147.6484375","-147.6484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"371","-199.1171875","-199.1171875","-199.1171875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-143.109375","-143.109375","-143.109375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"372","-199.796875","-199.796875","-199.796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-141.3671875","-141.3671875","-141.3671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"373","-192.640625","-192.640625","-192.640625","-200","-200","-200","-193.2890625","-193.2890625","-193.2890625","-200","-200","-200","-144.453125","-144.453125","-144.453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"374","-199.546875","-199.546875","-199.546875","-200","-200","-200","-191.15625","-191.15625","-191.15625","-200","-200","-200","-146.1015625","-146.1015625","-146.1015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"375","-198.78125","-198.78125","-198.78125","-200","-200","-200","-193.2734375","-193.2734375","-193.2734375","-200","-200","-200","-157.7734375","-157.7734375","-157.7734375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"376","-200","-200","-200","-200","-200","-200","-189.7734375","-189.7734375","-189.7734375","-200","-200","-200","-155.71875","-155.71875","-155.71875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"377","-199.09375","-199.09375","-199.09375","-200","-200","-200","-170.21875","-170.21875","-170.21875","-200","-200","-200","-154.8125","-154.8125","-154.8125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"378","-199.5859375","-199.5859375","-199.5859375","-200","-200","-200","-140.9296875","-140.9296875","-140.9296875","-200","-200","-200","-159.0234375","-159.0234375","-159.0234375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"379","-200","-200","-200","-200","-200","-200","-186.546875","-186.546875","-186.546875","-200","-200","-200","-156.0078125","-156.0078125","-156.0078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"380","-200","-200","-200","-200","-200","-200","-182.4765625","-182.4765625","-182.4765625","-200","-200","-200","-152.828125","-152.828125","-152.828125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"381","-200","-200","-200","-200","-200","-200","-169.390625","-169.390625","-169.390625","-200","-200","-200","-158.6484375","-158.6484375","-158.6484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"382","-200","-200","-200","-200","-200","-200","-114.3046875","-114.3046875","-114.3046875","-200","-200","-200","-165.5","-165.5","-165.5","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"383","-200","-200","-200","-200","-200","-200","-128.4453125","-128.4453125","-128.4453125","-200","-200","-200","-165.6484375","-165.6484375","-165.6484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"384","-200","-200","-200","-200","-200","-200","-127.15625","-127.15625","-127.15625","-200","-200","-200","-159.859375","-159.859375","-159.859375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"385","-200","-200","-200","-200","-200","-200","-102.3828125","-102.3828125","-102.3828125","-200","-200","-200","-148.71875","-148.71875","-148.71875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"386","-200","-200","-200","-200","-200","-200","-178.703125","-178.703125","-178.703125","-200","-200","-200","-143.1875","-143.1875","-143.1875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"387","-200","-200","-200","-200","-200","-200","-196.6484375","-196.6484375","-196.6484375","-200","-200","-200","-141.546875","-141.546875","-141.546875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"388","-200","-200","-200","-200","-200","-200","-176.6953125","-176.6953125","-176.6953125","-200","-200","-200","-155.0078125","-155.0078125","-155.0078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"389","-200","-200","-200","-200","-200","-200","-141.5703125","-141.5703125","-141.5703125","-200","-200","-200","-153.4453125","-153.4453125","-153.4453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"390","-200","-200","-200","-200","-200","-200","-167.2578125","-167.2578125","-167.2578125","-200","-200","-200","-163.625","-163.625","-163.625","-200","-200","-200","-199.15625","-199.15625","-199.15625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"391","-200","-200","-200","-200","-200","-200","-160.4609375","-160.4609375","-160.4609375","-200","-200","-200","-174.4609375","-174.4609375","-174.4609375","-200","-200","-200","-198.6875","-198.6875","-198.6875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"392","-200","-200","-200","-200","-200","-200","-186.546875","-186.546875","-186.546875","-200","-200","-200","-163.1796875","-163.1796875","-163.1796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"393","-200","-200","-200","-200","-200","-200","-165.0078125","-165.0078125","-165.0078125","-200","-200","-200","-168.4140625","-168.4140625","-168.4140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"394","-200","-200","-200","-200","-200","-200","-193.4375","-193.4375","-193.4375","-200","-200","-200","-164.28125","-164.28125","-164.28125","-200","-200","-200","-198.53125","-198.53125","-198.53125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
