"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MAX"
"63","12.8828125","12.8828125","12.8828125","135.578125","135.578125","135.578125","74.3203125","74.3203125","74.3203125","18.5234375","18.5234375","18.5234375","11.4921875","11.4921875","11.4921875","9.265625","9.265625","9.265625","12.6796875","12.6796875","12.6796875","13.734375","13.734375","13.734375","14.1484375","14.1484375","14.1484375","9.3984375","9.3984375","9.3984375"
"64","16.0390625","16.0390625","16.0390625","146","146","146","79.1796875","79.1796875","79.1796875","18.5","18.5","18.5","10.75","10.75","10.75","9.390625","9.390625","9.390625","12.8046875","12.8046875","12.8046875","23.0703125","23.0703125","23.0703125","15.03125","15.03125","15.03125","9.4296875","9.4296875","9.4296875"
"65","21.1015625","21.1015625","21.1015625","135.8046875","135.8046875","135.8046875","48.140625","48.140625","48.140625","20.734375","20.734375","20.734375","11.1796875","11.1796875","11.1796875","9.265625","9.265625","9.265625","10.78125","10.78125","10.78125","17.5546875","17.5546875","17.5546875","14.5390625","14.5390625","14.5390625","9.3984375","9.3984375","9.3984375"
"66","61.9453125","61.9453125","61.9453125","110.0234375","110.0234375","110.0234375","25.1171875","25.1171875","25.1171875","70.0625","70.0625","70.0625","13.2734375","13.2734375","13.2734375","9.53125","9.53125","9.53125","14.859375","14.859375","14.859375","58.828125","58.828125","58.828125","113.53125","113.53125","113.53125","104.53125","104.53125","104.53125"
"67","50.75","50.75","50.75","132.6328125","132.6328125","132.6328125","25.5","25.5","25.5","65.2109375","65.2109375","65.2109375","31.4609375","31.4609375","31.4609375","9.515625","9.515625","9.515625","15.0859375","15.0859375","15.0859375","55.9921875","55.9921875","55.9921875","95.84375","95.84375","95.84375","103.5390625","103.5390625","103.5390625"
"68","53.75","53.75","53.75","144.5","144.5","144.5","28.390625","28.390625","28.390625","77.734375","77.734375","77.734375","105.234375","105.234375","105.234375","9.4609375","9.4609375","9.4609375","14.78125","14.78125","14.78125","48.8359375","48.8359375","48.8359375","91.640625","91.640625","91.640625","103.25","103.25","103.25"
"69","84.140625","84.140625","84.140625","151.78125","151.78125","151.78125","23.8359375","23.8359375","23.8359375","126.5625","126.5625","126.5625","117.25","117.25","117.25","9.5703125","9.5703125","9.5703125","14.7890625","14.7890625","14.7890625","59.078125","59.078125","59.078125","111.71875","111.71875","111.71875","102.453125","102.453125","102.453125"
"70","69.6640625","69.6640625","69.6640625","198.125","198.125","198.125","24.125","24.125","24.125","179.8671875","179.8671875","179.8671875","117.1171875","117.1171875","117.1171875","9.9140625","9.9140625","9.9140625","15.3359375","15.3359375","15.3359375","42.0703125","42.0703125","42.0703125","155.296875","155.296875","155.296875","102.5859375","102.5859375","102.5859375"
"71","180.0546875","180.0546875","180.0546875","200","200","200","13.2109375","13.2109375","13.2109375","91.8046875","91.8046875","91.8046875","11.9296875","11.9296875","11.9296875","23.890625","23.890625","23.890625","103.9921875","103.9921875","103.9921875","10.421875","10.421875","10.421875","12.515625","12.515625","12.515625","118.375","118.375","118.375"
"72","192.671875","192.671875","192.671875","200","200","200","14.09375","14.09375","14.09375","136.625","136.625","136.625","11.9453125","11.9453125","11.9453125","43.3515625","43.3515625","43.3515625","101.703125","101.703125","101.703125","10.15625","10.15625","10.15625","22.125","22.125","22.125","28.6953125","28.6953125","28.6953125"
"73","185.546875","185.546875","185.546875","200","200","200","15.6875","15.6875","15.6875","182.2421875","182.2421875","182.2421875","11.703125","11.703125","11.703125","35.2265625","35.2265625","35.2265625","117.9140625","117.9140625","117.9140625","9.9453125","9.9453125","9.9453125","12.5390625","12.5390625","12.5390625","11.8359375","11.8359375","11.8359375"
"74","165.953125","165.953125","165.953125","200","200","200","12.90625","12.90625","12.90625","200","200","200","11.5","11.5","11.5","35.53125","35.53125","35.53125","119.15625","119.15625","119.15625","9.8828125","9.8828125","9.8828125","9.7109375","9.7109375","9.7109375","11.5703125","11.5703125","11.5703125"
"75","117.171875","117.171875","117.171875","200","200","200","12.703125","12.703125","12.703125","197.3828125","197.3828125","197.3828125","11.9921875","11.9921875","11.9921875","96.6953125","96.6953125","96.6953125","120.515625","120.515625","120.515625","10.59375","10.59375","10.59375","10.671875","10.671875","10.671875","12.1328125","12.1328125","12.1328125"
"76","148.546875","148.546875","148.546875","13.53125","13.53125","13.53125","13.9140625","13.9140625","13.9140625","115.6484375","115.6484375","115.6484375","11.5625","11.5625","11.5625","28.3515625","28.3515625","28.3515625","10.5703125","10.5703125","10.5703125","16.6015625","16.6015625","16.6015625","152.609375","152.609375","152.609375","10.2890625","10.2890625","10.2890625"
"77","160.453125","160.453125","160.453125","12.84375","12.84375","12.84375","13.890625","13.890625","13.890625","106.3203125","106.3203125","106.3203125","11.53125","11.53125","11.53125","16.0390625","16.0390625","16.0390625","11.046875","11.046875","11.046875","21.3125","21.3125","21.3125","12.1796875","12.1796875","12.1796875","10.140625","10.140625","10.140625"
"78","200","200","200","12.875","12.875","12.875","14.2265625","14.2265625","14.2265625","101.2890625","101.2890625","101.2890625","11.453125","11.453125","11.453125","16.0234375","16.0234375","16.0234375","11.375","11.375","11.375","20.265625","20.265625","20.265625","9.3203125","9.3203125","9.3203125","10.4765625","10.4765625","10.4765625"
"79","115.7421875","115.7421875","115.7421875","12.8515625","12.8515625","12.8515625","17.4140625","17.4140625","17.4140625","71.4609375","71.4609375","71.4609375","11.5546875","11.5546875","11.5546875","16.65625","16.65625","16.65625","11.25","11.25","11.25","33.4140625","33.4140625","33.4140625","9.4453125","9.4453125","9.4453125","10.6171875","10.6171875","10.6171875"
"80","199.1875","199.1875","199.1875","15.2421875","15.2421875","15.2421875","14.359375","14.359375","14.359375","99.1796875","99.1796875","99.1796875","11.515625","11.515625","11.515625","15.4453125","15.4453125","15.4453125","13.21875","13.21875","13.21875","37.4140625","37.4140625","37.4140625","9.3671875","9.3671875","9.3671875","10.34375","10.34375","10.34375"
"81","12.6484375","12.6484375","12.6484375","186.265625","186.265625","186.265625","103.7890625","103.7890625","103.7890625","159.1953125","159.1953125","159.1953125","9.4296875","9.4296875","9.4296875","12.1484375","12.1484375","12.1484375","10.0078125","10.0078125","10.0078125","11.59375","11.59375","11.59375","124.7265625","124.7265625","124.7265625","11.6015625","11.6015625","11.6015625"
"82","13.640625","13.640625","13.640625","196.8125","196.8125","196.8125","64.5703125","64.5703125","64.5703125","131.625","131.625","131.625","9.34375","9.34375","9.34375","11.84375","11.84375","11.84375","9.3125","9.3125","9.3125","11.484375","11.484375","11.484375","136.71875","136.71875","136.71875","11.5","11.5","11.5"
"83","14.5390625","14.5390625","14.5390625","200","200","200","28.1171875","28.1171875","28.1171875","107.5234375","107.5234375","107.5234375","9.375","9.375","9.375","12.515625","12.515625","12.515625","9.265625","9.265625","9.265625","10.828125","10.828125","10.828125","148.984375","148.984375","148.984375","11.4296875","11.4296875","11.4296875"
"84","13.3359375","13.3359375","13.3359375","200","200","200","24.5234375","24.5234375","24.5234375","78.578125","78.578125","78.578125","9.453125","9.453125","9.453125","12.2578125","12.2578125","12.2578125","9.96875","9.96875","9.96875","11.609375","11.609375","11.609375","144.4765625","144.4765625","144.4765625","11.5390625","11.5390625","11.5390625"
"85","12.640625","12.640625","12.640625","200","200","200","22.4375","22.4375","22.4375","79.0390625","79.0390625","79.0390625","9.546875","9.546875","9.546875","11.015625","11.015625","11.015625","9.65625","9.65625","9.65625","11.515625","11.515625","11.515625","140.515625","140.515625","140.515625","11.484375","11.484375","11.484375"
"86","14.78125","14.78125","14.78125","200","200","200","16.8515625","16.8515625","16.8515625","33.359375","33.359375","33.359375","9.3046875","9.3046875","9.3046875","11.4296875","11.4296875","11.4296875","10.9765625","10.9765625","10.9765625","9.9921875","9.9921875","9.9921875","9.4375","9.4375","9.4375","9.453125","9.453125","9.453125"
"87","17.3203125","17.3203125","17.3203125","200","200","200","18.7734375","18.7734375","18.7734375","27.765625","27.765625","27.765625","9.2265625","9.2265625","9.2265625","10.109375","10.109375","10.109375","10.4609375","10.4609375","10.4609375","10.109375","10.109375","10.109375","9.8515625","9.8515625","9.8515625","9.4375","9.4375","9.4375"
"88","17.5","17.5","17.5","199.2734375","199.2734375","199.2734375","19.09375","19.09375","19.09375","23.6328125","23.6328125","23.6328125","9.4453125","9.4453125","9.4453125","11.6015625","11.6015625","11.6015625","10.9140625","10.9140625","10.9140625","9.5234375","9.5234375","9.5234375","10.21875","10.21875","10.21875","9.421875","9.421875","9.421875"
"89","17.53125","17.53125","17.53125","147.28125","147.28125","147.28125","18.984375","18.984375","18.984375","25.3984375","25.3984375","25.3984375","9.421875","9.421875","9.421875","11.0234375","11.0234375","11.0234375","10.5625","10.5625","10.5625","10.5234375","10.5234375","10.5234375","11.453125","11.453125","11.453125","9.4609375","9.4609375","9.4609375"
"90","19.3046875","19.3046875","19.3046875","128.1171875","128.1171875","128.1171875","19.7265625","19.7265625","19.7265625","21.453125","21.453125","21.453125","9.34375","9.34375","9.34375","10.9921875","10.9921875","10.9921875","10.375","10.375","10.375","9.484375","9.484375","9.484375","10.7578125","10.7578125","10.7578125","9.421875","9.421875","9.421875"
"91","14.578125","14.578125","14.578125","20.0703125","20.0703125","20.0703125","16.4375","16.4375","16.4375","15.015625","15.015625","15.015625","11.578125","11.578125","11.578125","73.375","73.375","73.375","9.4375","9.4375","9.4375","11.4921875","11.4921875","11.4921875","78.6328125","78.6328125","78.6328125","78.6484375","78.6484375","78.6484375"
"92","17.7890625","17.7890625","17.7890625","25.1796875","25.1796875","25.1796875","16.8515625","16.8515625","16.8515625","15.796875","15.796875","15.796875","11.734375","11.734375","11.734375","36.6484375","36.6484375","36.6484375","9.65625","9.65625","9.65625","10.5859375","10.5859375","10.5859375","187.296875","187.296875","187.296875","43.1796875","43.1796875","43.1796875"
"93","16.453125","16.453125","16.453125","104.703125","104.703125","104.703125","16.3828125","16.3828125","16.3828125","15.6171875","15.6171875","15.6171875","11.421875","11.421875","11.421875","20.4375","20.4375","20.4375","10.7734375","10.7734375","10.7734375","10.71875","10.71875","10.71875","67.9765625","67.9765625","67.9765625","50.28125","50.28125","50.28125"
"94","15.6796875","15.6796875","15.6796875","118.7734375","118.7734375","118.7734375","17.4765625","17.4765625","17.4765625","16.6484375","16.6484375","16.6484375","11.5","11.5","11.5","16.5703125","16.5703125","16.5703125","9.90625","9.90625","9.90625","10.78125","10.78125","10.78125","39.484375","39.484375","39.484375","50.8984375","50.8984375","50.8984375"
"95","13.515625","13.515625","13.515625","102.3046875","102.3046875","102.3046875","18.671875","18.671875","18.671875","15.4296875","15.4296875","15.4296875","11.484375","11.484375","11.484375","19.1328125","19.1328125","19.1328125","9.453125","9.453125","9.453125","10.6171875","10.6171875","10.6171875","9.7578125","9.7578125","9.7578125","48.8125","48.8125","48.8125"
"96","18.65625","18.65625","18.65625","173.390625","173.390625","173.390625","14.5625","14.5625","14.5625","10.71875","10.71875","10.71875","52.2578125","52.2578125","52.2578125","12.140625","12.140625","12.140625","9.4453125","9.4453125","9.4453125","9.3125","9.3125","9.3125","10.4765625","10.4765625","10.4765625","48.1484375","48.1484375","48.1484375"
"97","17.5859375","17.5859375","17.5859375","129.6640625","129.6640625","129.6640625","17.375","17.375","17.375","12.0703125","12.0703125","12.0703125","104.3671875","104.3671875","104.3671875","16.84375","16.84375","16.84375","9.359375","9.359375","9.359375","9.3515625","9.3515625","9.3515625","10.078125","10.078125","10.078125","36.7890625","36.7890625","36.7890625"
"98","13.2421875","13.2421875","13.2421875","134.96875","134.96875","134.96875","17.3671875","17.3671875","17.3671875","10.9453125","10.9453125","10.9453125","103.8828125","103.8828125","103.8828125","18.7734375","18.7734375","18.7734375","9.59375","9.59375","9.59375","9.4296875","9.4296875","9.4296875","9.6640625","9.6640625","9.6640625","16.7265625","16.7265625","16.7265625"
"99","14.8203125","14.8203125","14.8203125","77.890625","77.890625","77.890625","16.8203125","16.8203125","16.8203125","10.6796875","10.6796875","10.6796875","79.3984375","79.3984375","79.3984375","52.296875","52.296875","52.296875","10.171875","10.171875","10.171875","9.4296875","9.4296875","9.4296875","9.8984375","9.8984375","9.8984375","18.390625","18.390625","18.390625"
"100","16.1328125","16.1328125","16.1328125","22.5703125","22.5703125","22.5703125","15.296875","15.296875","15.296875","10.734375","10.734375","10.734375","14.5625","14.5625","14.5625","39.0234375","39.0234375","39.0234375","9.6796875","9.6796875","9.6796875","9.3359375","9.3359375","9.3359375","9.84375","9.84375","9.84375","27.8515625","27.8515625","27.8515625"
"101","19.0390625","19.0390625","19.0390625","9.890625","9.890625","9.890625","15.4921875","15.4921875","15.4921875","11.796875","11.796875","11.796875","76.6953125","76.6953125","76.6953125","10.265625","10.265625","10.265625","9.6796875","9.6796875","9.6796875","15.1328125","15.1328125","15.1328125","200","200","200","9.7890625","9.7890625","9.7890625"
"102","18.0546875","18.0546875","18.0546875","9.6484375","9.6484375","9.6484375","18.09375","18.09375","18.09375","11.6875","11.6875","11.6875","22.1953125","22.1953125","22.1953125","11.515625","11.515625","11.515625","9.8828125","9.8828125","9.8828125","18.3203125","18.3203125","18.3203125","200","200","200","10.171875","10.171875","10.171875"
"103","19.8203125","19.8203125","19.8203125","10.25","10.25","10.25","19.5703125","19.5703125","19.5703125","11.8125","11.8125","11.8125","81.5625","81.5625","81.5625","12.0546875","12.0546875","12.0546875","10.9453125","10.9453125","10.9453125","17.0390625","17.0390625","17.0390625","200","200","200","10.3984375","10.3984375","10.3984375"
"104","19.703125","19.703125","19.703125","9.765625","9.765625","9.765625","19.671875","19.671875","19.671875","12.046875","12.046875","12.046875","14.4453125","14.4453125","14.4453125","13.46875","13.46875","13.46875","10.046875","10.046875","10.046875","15.921875","15.921875","15.921875","200","200","200","10.2734375","10.2734375","10.2734375"
"105","20.5","20.5","20.5","10.234375","10.234375","10.234375","18.3359375","18.3359375","18.3359375","11.984375","11.984375","11.984375","38.578125","38.578125","38.578125","12.5390625","12.5390625","12.5390625","12.3359375","12.3359375","12.3359375","18.171875","18.171875","18.171875","200","200","200","9.9765625","9.9765625","9.9765625"
"106","11.140625","11.140625","11.140625","117.7265625","117.7265625","117.7265625","200","200","200","22.71875","22.71875","22.71875","10.3828125","10.3828125","10.3828125","14.71875","14.71875","14.71875","200","200","200","14.3828125","14.3828125","14.3828125","11.3359375","11.3359375","11.3359375","9.6328125","9.6328125","9.6328125"
"107","11.796875","11.796875","11.796875","107.2109375","107.2109375","107.2109375","188.6796875","188.6796875","188.6796875","23.2265625","23.2265625","23.2265625","10.421875","10.421875","10.421875","12.046875","12.046875","12.046875","200","200","200","15.234375","15.234375","15.234375","12.1953125","12.1953125","12.1953125","9.4296875","9.4296875","9.4296875"
"108","10.84375","10.84375","10.84375","26.6640625","26.6640625","26.6640625","199.671875","199.671875","199.671875","21.09375","21.09375","21.09375","9.703125","9.703125","9.703125","13.296875","13.296875","13.296875","200","200","200","16.2578125","16.2578125","16.2578125","12.2109375","12.2109375","12.2109375","9.453125","9.453125","9.453125"
"109","10.890625","10.890625","10.890625","26.171875","26.171875","26.171875","137.4453125","137.4453125","137.4453125","20.7265625","20.7265625","20.7265625","9.84375","9.84375","9.84375","11.5859375","11.5859375","11.5859375","200","200","200","14.7734375","14.7734375","14.7734375","11.359375","11.359375","11.359375","9.3046875","9.3046875","9.3046875"
"110","11.046875","11.046875","11.046875","33.6640625","33.6640625","33.6640625","113.390625","113.390625","113.390625","18.875","18.875","18.875","9.8359375","9.8359375","9.8359375","13.078125","13.078125","13.078125","200","200","200","14.015625","14.015625","14.015625","14.234375","14.234375","14.234375","9.453125","9.453125","9.453125"
"111","127.8828125","127.8828125","127.8828125","11.203125","11.203125","11.203125","88.296875","88.296875","88.296875","30.2578125","30.2578125","30.2578125","10.6640625","10.6640625","10.6640625","199.65625","199.65625","199.65625","12.203125","12.203125","12.203125","135.7734375","135.7734375","135.7734375","22.7265625","22.7265625","22.7265625","9.4296875","9.4296875","9.4296875"
"112","199.9296875","199.9296875","199.9296875","10.9765625","10.9765625","10.9765625","102.5625","102.5625","102.5625","30.0625","30.0625","30.0625","11.4609375","11.4609375","11.4609375","170.609375","170.609375","170.609375","12.1875","12.1875","12.1875","142.1640625","142.1640625","142.1640625","17.3203125","17.3203125","17.3203125","9.3984375","9.3984375","9.3984375"
"113","193.7890625","193.7890625","193.7890625","10.703125","10.703125","10.703125","114.453125","114.453125","114.453125","27.9453125","27.9453125","27.9453125","11.1328125","11.1328125","11.1328125","150.4296875","150.4296875","150.4296875","9.6328125","9.6328125","9.6328125","138.65625","138.65625","138.65625","15.8828125","15.8828125","15.8828125","9.34375","9.34375","9.34375"
"114","198.4453125","198.4453125","198.4453125","10.484375","10.484375","10.484375","102.8125","102.8125","102.8125","24.9921875","24.9921875","24.9921875","11.1796875","11.1796875","11.1796875","155.046875","155.046875","155.046875","11.5859375","11.5859375","11.5859375","141.0703125","141.0703125","141.0703125","14.1328125","14.1328125","14.1328125","9.453125","9.453125","9.453125"
"115","145.3046875","145.3046875","145.3046875","10.8359375","10.8359375","10.8359375","106.8984375","106.8984375","106.8984375","25.5","25.5","25.5","11.0234375","11.0234375","11.0234375","188.9140625","188.9140625","188.9140625","11.921875","11.921875","11.921875","124.71875","124.71875","124.71875","12.2421875","12.2421875","12.2421875","9.5234375","9.5234375","9.5234375"
"116","11.125","11.125","11.125","22.15625","22.15625","22.15625","33.6640625","33.6640625","33.6640625","176.421875","176.421875","176.421875","9.3046875","9.3046875","9.3046875","13.7265625","13.7265625","13.7265625","188.8828125","188.8828125","188.8828125","12.8828125","12.8828125","12.8828125","17.8359375","17.8359375","17.8359375","12.03125","12.03125","12.03125"
